fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-12-11,5000C,CEUTA,CEUTA,87,18.9,0.0,15.1,04:20,22.7,13:50,04,1.1,3.3,11:20,7.8,1013.5,00,1010.5,15,77.0,94.0,07:20,33.0,22:40
2023-12-12,5000C,CEUTA,CEUTA,87,20.6,0.0,17.4,23:40,23.7,13:10,23,1.4,12.2,10:40,7.2,1011.9,11,1009.1,15,54.0,82.0,,36.0,00:00
2023-12-13,5000C,CEUTA,CEUTA,87,16.1,4.6,13.5,22:50,18.7,08:40,30,3.9,12.5,12:40,2.0,1013.2,24,1008.7,05,74.0,91.0,09:30,57.0,21:10
2023-12-14,5000C,CEUTA,CEUTA,87,14.3,0.0,10.6,07:10,18.0,14:10,32,1.7,8.1,00:50,7.8,1018.2,24,1013.1,00,58.0,76.0,23:59,45.0,13:30
2023-12-15,5000C,CEUTA,CEUTA,87,14.5,0.0,11.5,00:50,17.5,14:00,08,5.6,13.6,15:00,6.6,1022.6,,1017.9,04,72.0,89.0,01:40,65.0,10:10
2023-12-16,5000C,CEUTA,CEUTA,87,16.4,0.0,15.1,06:30,17.8,11:40,08,6.1,13.3,00:10,7.7,1023.7,23,1021.4,04,64.0,77.0,07:30,48.0,13:40
2023-12-17,5000C,CEUTA,CEUTA,87,16.0,0.0,14.4,23:20,17.5,12:00,10,5.8,12.2,08:20,4.1,1024.7,10,1022.9,,71.0,80.0,14:30,60.0,11:30
2023-12-18,5000C,CEUTA,CEUTA,87,15.4,0.0,13.9,04:40,16.9,12:20,09,4.2,9.7,09:40,4.1,1024.5,10,1021.7,24,71.0,77.0,20:30,55.0,02:10
2023-12-19,5000C,CEUTA,CEUTA,87,15.0,0.0,12.5,19:30,17.4,12:40,08,1.9,7.8,00:50,4.5,1022.6,10,1018.5,24,71.0,79.0,09:20,46.0,23:59
2023-12-20,5000C,CEUTA,CEUTA,87,14.8,0.0,12.7,23:59,17.0,13:00,30,3.9,17.8,09:30,5.1,1018.5,00,1014.0,16,72.0,86.0,14:40,39.0,01:30
2023-12-21,5000C,CEUTA,CEUTA,87,13.9,0.0,11.2,06:40,16.6,10:00,26,1.4,5.6,00:50,7.7,1017.6,10,1014.8,05,64.0,85.0,23:59,49.0,13:20
2023-12-22,5000C,CEUTA,CEUTA,87,14.6,0.0,11.3,07:20,18.0,15:50,26,1.1,5.8,23:20,7.7,1016.5,10,1013.2,16,83.0,96.0,07:40,68.0,16:00
2023-12-23,5000C,CEUTA,CEUTA,87,15.8,0.0,13.1,04:20,18.4,12:10,99,1.7,5.0,,6.8,1015.7,,1013.7,05,77.0,89.0,23:50,63.0,12:30
2023-12-24,5000C,CEUTA,CEUTA,87,14.6,0.0,11.4,07:20,17.7,14:30,06,1.4,3.1,12:40,7.6,1016.2,10,1013.4,15,88.0,97.0,,74.0,14:20
2023-12-25,5000C,CEUTA,CEUTA,87,15.5,0.0,12.1,23:59,18.9,15:20,32,1.4,6.7,13:50,7.6,1014.5,10,1011.3,,77.0,92.0,07:00,58.0,15:30
2023-12-26,5000C,CEUTA,CEUTA,87,14.3,0.0,10.8,,17.8,13:40,33,1.1,4.4,14:10,7.8,1013.8,10,1010.8,05,70.0,92.0,23:50,59.0,10:10
2023-12-27,5000C,CEUTA,CEUTA,87,14.2,0.0,11.1,00:30,17.2,13:20,14,1.4,6.1,23:20,6.3,1015.5,22,1012.0,05,80.0,97.0,02:30,62.0,12:50
2023-12-28,5000C,CEUTA,CEUTA,87,14.7,0.0,12.6,04:20,16.8,13:10,11,1.9,5.6,17:00,1.5,1016.4,11,1013.5,15,82.0,89.0,23:50,76.0,
2023-12-29,5000C,CEUTA,CEUTA,87,15.4,0.0,13.1,06:30,17.7,13:00,17,1.7,4.7,19:30,5.7,1014.5,00,1010.5,23,85.0,95.0,07:30,67.0,23:30
2023-12-30,5000C,CEUTA,CEUTA,87,16.6,0.0,13.8,00:00,19.5,13:30,25,1.9,9.4,12:40,4.9,1011.8,10,1009.3,15,76.0,89.0,23:50,58.0,01:30
2023-12-31,5000C,CEUTA,CEUTA,87,16.5,0.0,12.6,04:30,20.4,14:10,30,2.2,8.6,18:00,6.8,1011.8,10,1008.5,14,73.0,91.0,04:40,52.0,14:20
2024-09-01,5000C,CEUTA,CEUTA,87,27.4,0.0,23.0,23:59,31.8,15:30,99,1.7,5.3,,9.9,1004.4,10,1001.3,18,75.0,95.0,06:40,53.0,
2024-09-02,5000C,CEUTA,CEUTA,87,27.7,0.0,21.9,01:20,33.5,14:40,29,1.7,10.8,04:40,11.5,1003.9,10,1000.4,18,40.0,81.0,00:20,28.0,15:20
2024-09-03,5000C,CEUTA,CEUTA,87,26.0,0.0,21.0,23:59,31.1,13:10,24,1.9,7.8,23:30,11.6,1004.2,24,1001.5,05,57.0,68.0,06:00,40.0,21:10
2024-09-04,5000C,CEUTA,CEUTA,87,25.0,0.0,18.6,03:50,31.5,14:20,99,1.4,7.5,,11.4,1004.6,09,1000.9,18,42.0,75.0,02:10,28.0,17:10
2024-09-05,5000C,CEUTA,CEUTA,87,23.4,0.0,20.1,23:30,26.7,13:40,32,3.1,10.0,04:20,8.7,1001.5,09,997.5,19,81.0,89.0,08:30,45.0,01:50
2024-09-06,5000C,CEUTA,CEUTA,87,23.4,0.0,19.7,02:00,27.2,13:40,03,1.9,6.9,12:00,11.0,998.9,24,996.3,15,71.0,91.0,06:00,38.0,21:10
2024-09-07,5000C,CEUTA,CEUTA,87,23.4,3.6,19.1,20:50,27.6,13:10,27,1.9,13.6,15:30,1.6,1003.3,23,998.1,02,47.0,94.0,22:30,27.0,12:40
2024-09-08,5000C,CEUTA,CEUTA,87,25.0,0.0,19.9,01:10,30.2,13:00,28,2.2,11.4,14:50,10.1,1006.9,24,1001.6,03,61.0,92.0,00:40,41.0,13:20
2024-09-09,5000C,CEUTA,CEUTA,87,24.2,0.0,20.6,02:20,27.7,12:20,99,1.9,11.1,,11.4,1009.6,10,1006.7,03,51.0,73.0,,41.0,17:20
2024-09-10,5000C,CEUTA,CEUTA,87,23.5,0.0,19.6,03:40,27.4,13:20,30,2.8,10.6,18:10,11.4,1008.7,10,1004.5,19,58.0,75.0,03:00,43.0,20:50
2024-09-11,5000C,CEUTA,CEUTA,87,24.7,0.0,20.8,23:20,28.6,11:50,28,3.9,12.2,06:50,11.2,1006.4,21,1003.9,04,56.0,66.0,23:40,43.0,
2024-09-12,5000C,CEUTA,CEUTA,87,25.0,0.0,18.9,05:30,31.2,14:40,09,1.4,5.8,15:30,11.0,1005.9,10,1003.3,24,57.0,73.0,01:50,36.0,20:00
2024-09-13,5000C,CEUTA,CEUTA,87,25.0,0.0,21.9,06:00,28.2,09:20,08,2.2,8.3,21:40,7.2,1008.5,24,1002.3,03,69.0,92.0,23:00,41.0,08:40
2024-09-14,5000C,CEUTA,CEUTA,87,24.0,0.0,21.9,23:59,26.1,11:10,10,5.8,13.6,12:10,4.6,1010.0,10,1007.9,03,80.0,93.0,04:40,70.0,13:20
2024-09-15,5000C,CEUTA,CEUTA,87,23.4,0.0,21.3,21:50,25.5,10:50,09,4.7,9.2,11:40,10.4,1009.1,00,1005.9,,75.0,89.0,22:00,66.0,
2024-09-16,5000C,CEUTA,CEUTA,87,22.9,0.0,20.5,04:30,25.3,12:10,11,3.3,7.2,11:30,8.7,1006.0,00,1001.8,24,85.0,97.0,23:50,75.0,10:30
2024-09-17,5000C,CEUTA,CEUTA,87,23.2,0.0,20.2,03:20,26.1,13:10,09,2.8,7.2,11:20,5.6,1002.1,09,1000.4,15,85.0,99.0,04:20,71.0,13:20
2024-09-18,5000C,CEUTA,CEUTA,87,23.2,0.0,21.2,04:50,25.2,11:50,10,3.9,8.6,11:50,6.4,1003.2,,1000.8,03,84.0,94.0,06:40,72.0,14:20
2024-09-19,5000C,CEUTA,CEUTA,87,23.2,0.0,20.5,01:50,26.0,12:50,09,3.6,7.8,03:00,2.4,1003.9,21,1001.6,05,78.0,94.0,01:30,65.0,12:30
2024-09-20,5000C,CEUTA,CEUTA,87,22.2,0.0,19.8,04:30,24.5,13:50,08,2.5,6.4,11:00,1.0,1004.1,10,1001.9,06,90.0,98.0,,80.0,13:50
2024-09-21,5000C,CEUTA,CEUTA,87,24.2,0.0,20.4,03:30,27.9,13:30,29,1.4,7.2,23:10,6.8,1005.8,22,1002.8,04,67.0,98.0,00:30,48.0,15:00
2024-09-22,5000C,CEUTA,CEUTA,87,23.4,0.0,18.5,06:20,28.2,13:30,99,2.5,13.1,,10.6,1007.2,22,1004.9,,63.0,83.0,06:20,41.0,12:50
2024-09-23,5000C,CEUTA,CEUTA,87,22.6,0.0,18.7,23:59,26.5,12:30,32,3.3,10.0,10:00,9.7,1007.2,10,1005.4,18,66.0,79.0,,49.0,20:30
2024-09-24,5000C,CEUTA,CEUTA,87,22.4,0.0,17.9,03:40,26.8,12:50,27,2.5,9.2,17:40,10.1,1008.2,24,1005.2,04,53.0,84.0,01:20,41.0,17:10
2024-09-25,5000C,CEUTA,CEUTA,87,23.9,0.0,19.5,06:00,28.3,14:00,32,2.5,11.4,15:40,10.3,1009.0,10,1006.4,24,68.0,81.0,,51.0,11:20
2024-09-26,5000C,CEUTA,CEUTA,87,23.2,1.2,21.2,05:50,25.3,13:10,24,2.8,10.8,12:50,4.7,1008.6,,1005.8,04,76.0,84.0,,67.0,
2024-09-27,5000C,CEUTA,CEUTA,87,22.8,0.0,19.5,,26.0,12:50,27,2.8,10.6,13:50,9.6,1009.3,10,1006.9,,66.0,95.0,04:30,41.0,16:40
2024-09-28,5000C,CEUTA,CEUTA,87,21.6,0.0,17.9,03:50,25.2,10:40,12,1.9,7.5,15:10,10.1,1011.5,,1007.0,03,58.0,93.0,19:20,34.0,10:30
2024-09-29,5000C,CEUTA,CEUTA,87,21.4,0.0,19.6,03:40,23.2,14:40,09,4.4,11.4,14:50,3.0,1012.1,,1009.9,17,86.0,96.0,03:40,76.0,12:40
2024-09-30,5000C,CEUTA,CEUTA,87,21.5,0.0,19.5,06:00,23.5,10:50,06,4.2,10.0,12:10,4.7,1011.0,10,1007.9,17,90.0,98.0,,80.0,
2024-10-01,5000C,CEUTA,CEUTA,87,21.3,0.0,19.0,06:30,23.6,13:10,12,2.2,5.8,00:20,6.1,1008.7,,1004.7,18,90.0,100.0,,70.0,23:20
2024-10-02,5000C,CEUTA,CEUTA,87,25.0,0.0,21.1,00:10,29.0,14:10,28,3.6,13.6,18:50,10.0,1005.7,10,1003.5,18,59.0,79.0,21:30,45.0,08:40
2024-10-03,5000C,CEUTA,CEUTA,87,23.6,0.0,21.2,21:20,26.0,12:30,30,2.8,14.7,14:40,7.0,1006.0,09,1003.1,15,77.0,87.0,07:10,66.0,12:10
2024-10-04,5000C,CEUTA,CEUTA,87,23.8,0.0,21.3,00:30,26.4,14:00,28,2.5,12.5,23:30,10.0,1006.4,,1004.2,16,71.0,85.0,23:30,60.0,
2024-10-05,5000C,CEUTA,CEUTA,87,24.4,0.0,21.1,03:00,27.8,14:30,28,2.5,11.4,02:00,10.3,1006.3,10,1003.6,,72.0,88.0,02:50,57.0,14:30
2024-10-06,5000C,CEUTA,CEUTA,87,26.3,0.0,21.6,00:50,31.0,14:10,14,1.7,4.7,12:20,10.3,1004.6,10,999.7,24,63.0,79.0,00:50,43.0,13:50
2024-10-07,5000C,CEUTA,CEUTA,87,22.0,2.6,18.4,20:20,25.7,10:10,26,2.2,15.0,15:20,7.6,1003.7,23,998.1,05,69.0,95.0,20:00,58.0,
2024-10-08,5000C,CEUTA,CEUTA,87,22.4,0.0,19.2,06:50,25.6,13:10,23,2.2,8.9,12:40,9.2,1006.9,,1003.1,04,68.0,85.0,00:10,50.0,15:00
2024-10-09,5000C,CEUTA,CEUTA,87,23.6,1.8,19.4,04:30,27.7,14:00,23,3.9,14.4,14:20,9.0,1004.9,00,1000.9,16,66.0,92.0,19:20,47.0,13:50
2024-10-10,5000C,CEUTA,CEUTA,87,21.3,0.4,18.7,07:30,23.9,14:50,33,1.9,11.9,02:00,5.0,1005.8,,1003.4,04,69.0,92.0,07:40,48.0,14:50
2024-10-11,5000C,CEUTA,CEUTA,87,20.0,11.0,17.6,10:50,22.4,13:40,28,2.5,8.9,10:20,4.1,1007.9,11,1003.5,05,83.0,96.0,11:40,66.0,
2024-10-12,5000C,CEUTA,CEUTA,87,20.7,8.2,18.7,06:20,22.7,12:50,99,1.9,5.0,,5.8,1004.7,00,1001.9,18,86.0,95.0,06:10,64.0,08:40
2024-10-13,5000C,CEUTA,CEUTA,87,20.8,1.8,19.0,07:10,22.6,12:30,11,1.4,5.8,00:40,5.1,1006.4,10,1003.9,04,93.0,100.0,07:30,82.0,15:20
2024-10-14,5000C,CEUTA,CEUTA,87,20.2,11.4,18.2,20:20,22.1,15:50,26,1.9,8.1,19:00,6.7,1005.7,00,1000.4,21,94.0,99.0,02:20,80.0,21:50
2024-10-15,5000C,CEUTA,CEUTA,87,20.2,1.4,18.5,04:10,22.0,11:10,99,1.1,7.2,,1.7,1002.2,10,999.8,16,89.0,98.0,21:10,82.0,04:50
2024-10-16,5000C,CEUTA,CEUTA,87,22.4,3.6,19.8,00:40,25.0,13:50,20,2.5,11.7,05:00,3.2,1007.0,22,999.6,03,80.0,92.0,00:40,69.0,13:20
2024-10-17,5000C,CEUTA,CEUTA,87,20.2,0.0,17.2,01:10,23.1,12:40,26,3.1,16.4,00:20,7.6,1015.6,21,1006.4,00,67.0,89.0,00:40,50.0,14:00
2024-10-18,5000C,CEUTA,CEUTA,87,19.8,0.0,15.7,05:40,23.9,12:30,31,1.9,9.7,23:59,9.9,1014.9,00,1011.4,24,68.0,83.0,21:00,43.0,10:00
2024-10-19,5000C,CEUTA,CEUTA,87,22.2,0.0,18.8,06:40,25.7,12:30,30,2.2,12.5,00:10,8.5,1012.9,11,1010.2,02,67.0,84.0,,52.0,12:20
2024-10-20,5000C,CEUTA,CEUTA,87,20.2,0.0,16.7,06:10,23.7,13:20,01,1.7,3.9,08:10,9.6,1013.6,10,1010.7,02,83.0,97.0,23:59,59.0,13:10
2024-10-21,5000C,CEUTA,CEUTA,87,19.8,0.0,17.1,04:10,22.5,12:30,08,2.8,7.2,11:20,9.1,1013.8,11,1011.7,04,86.0,100.0,,59.0,12:40
2024-10-22,5000C,CEUTA,CEUTA,87,20.7,0.0,18.6,02:00,22.8,12:20,10,4.2,8.9,13:40,5.1,1014.1,11,1012.3,03,91.0,98.0,22:20,78.0,12:20
2024-10-23,5000C,CEUTA,CEUTA,87,20.4,0.0,18.7,,22.0,13:00,10,4.7,9.2,03:50,3.5,1013.8,,1011.4,16,93.0,98.0,,83.0,13:30
2024-10-24,5000C,CEUTA,CEUTA,87,20.2,0.0,18.7,23:40,21.6,13:20,11,3.6,8.1,13:40,2.5,1013.9,11,1011.1,24,94.0,100.0,23:30,86.0,13:20
2024-10-25,5000C,CEUTA,CEUTA,87,18.6,1.2,15.8,23:59,21.3,11:10,29,2.2,14.4,19:10,2.5,1011.1,00,1007.1,16,88.0,100.0,,57.0,22:20
2024-10-26,5000C,CEUTA,CEUTA,87,16.6,16.6,13.3,06:40,19.8,15:50,26,3.1,11.1,12:50,9.4,1012.2,10,1006.6,24,56.0,93.0,22:40,48.0,13:50
2024-10-27,5000C,CEUTA,CEUTA,87,16.1,0.0,12.8,06:50,19.4,12:50,33,1.9,8.6,14:10,9.0,1006.6,00,1004.1,14,71.0,96.0,04:40,52.0,11:30
2024-10-28,5000C,CEUTA,CEUTA,87,14.8,55.0,13.2,05:50,16.5,10:30,06,4.7,14.7,12:50,0.1,1005.1,00,999.7,23,89.0,100.0,19:30,73.0,00:00
2024-10-29,5000C,CEUTA,CEUTA,87,17.4,36.8,13.8,07:40,20.9,14:40,06,1.4,8.9,01:20,4.5,1001.8,10,998.4,04,76.0,100.0,01:30,50.0,14:20
2024-10-30,5000C,CEUTA,CEUTA,87,15.8,4.4,13.7,00:30,17.8,15:50,99,1.1,6.4,,0.6,1006.1,24,1000.3,02,95.0,100.0,05:30,86.0,13:30
2024-10-31,5000C,CEUTA,CEUTA,87,17.8,3.0,16.2,00:00,19.3,12:50,35,1.9,5.8,12:50,0.2,1009.6,21,1005.7,02,97.0,100.0,,91.0,02:20
2024-11-01,5000C,CEUTA,CEUTA,87,18.6,3.0,16.8,07:00,20.5,11:50,10,1.7,5.6,08:30,8.1,1009.6,11,1007.3,15,91.0,100.0,00:30,73.0,14:00
2024-11-02,5000C,CEUTA,CEUTA,87,18.4,0.0,17.1,05:40,19.7,12:40,08,3.1,10.8,12:20,0.6,1008.6,24,1006.1,14,96.0,100.0,01:40,91.0,10:00
2024-11-03,5000C,CEUTA,CEUTA,87,18.9,0.0,17.7,00:10,20.1,13:20,09,4.2,10.3,13:50,1.7,1008.7,10,1006.2,14,95.0,100.0,00:20,86.0,15:20
2024-11-04,5000C,CEUTA,CEUTA,87,18.8,0.0,16.9,06:00,20.7,14:30,07,1.9,5.6,14:00,4.4,1011.8,,1007.7,04,90.0,100.0,06:20,79.0,11:10
2024-11-05,5000C,CEUTA,CEUTA,87,17.6,0.0,16.0,21:40,19.3,14:00,17,2.2,5.3,11:30,2.8,1014.2,11,1011.6,02,86.0,96.0,22:00,76.0,14:00
2024-11-06,5000C,CEUTA,CEUTA,87,17.7,0.0,16.7,00:00,18.7,14:10,09,3.1,8.3,15:20,0.1,1014.0,11,1011.5,05,92.0,97.0,18:00,84.0,14:10
2024-11-07,5000C,CEUTA,CEUTA,87,19.0,0.0,17.6,01:30,20.4,11:50,11,3.9,8.3,12:10,3.3,1012.3,10,1010.2,15,97.0,100.0,,88.0,11:40
2024-11-08,5000C,CEUTA,CEUTA,87,18.0,0.0,16.5,23:59,19.6,13:10,09,2.2,6.4,,0.4,1014.5,22,1010.3,06,96.0,100.0,,90.0,14:20
2024-11-09,5000C,CEUTA,CEUTA,87,19.9,0.0,16.0,01:40,23.8,15:30,29,1.1,8.3,19:40,5.4,1015.0,11,1012.3,16,86.0,100.0,,63.0,15:40
2024-11-10,5000C,CEUTA,CEUTA,87,19.4,0.0,16.0,,22.7,14:30,28,1.4,4.2,00:50,8.2,1015.0,10,1012.3,16,70.0,82.0,06:50,53.0,11:40
2024-11-11,5000C,CEUTA,CEUTA,87,17.6,0.0,15.7,03:50,19.5,13:50,09,2.8,8.9,23:10,4.0,1012.7,10,1010.5,15,92.0,98.0,06:50,74.0,00:00
2024-11-12,5000C,CEUTA,CEUTA,87,17.6,0.0,15.2,23:50,20.0,,10,3.9,8.9,00:40,7.7,1011.4,00,1001.8,24,85.0,96.0,23:50,76.0,12:00
2024-11-13,5000C,CEUTA,CEUTA,87,16.8,5.0,13.8,03:50,19.7,13:40,21,1.4,8.6,13:40,1.2,1003.2,23,997.8,13,84.0,97.0,,65.0,13:40
2024-11-14,5000C,CEUTA,CEUTA,87,18.2,0.4,15.5,00:00,20.8,13:00,14,1.9,6.4,08:10,4.3,1006.0,,1002.1,,90.0,100.0,22:20,80.0,13:00
2024-11-15,5000C,CEUTA,CEUTA,87,17.8,2.0,16.6,00:00,19.0,,10,3.3,10.6,11:20,0.5,1007.5,22,1004.2,06,96.0,100.0,00:30,92.0,14:30
2024-11-16,5000C,CEUTA,CEUTA,87,18.0,0.2,17.5,04:40,18.6,14:50,09,2.8,9.7,01:20,0.0,1007.6,10,1005.6,14,97.0,99.0,22:50,92.0,15:00
2024-11-17,5000C,CEUTA,CEUTA,87,17.4,0.0,15.7,23:40,19.1,11:20,10,3.3,9.4,06:00,0.0,1009.3,23,1006.4,04,95.0,100.0,23:59,91.0,02:30
2024-11-18,5000C,CEUTA,CEUTA,87,18.2,0.8,15.8,00:00,20.5,14:10,22,2.2,7.2,23:59,5.6,1010.6,10,1006.8,20,93.0,100.0,,81.0,
2024-11-19,5000C,CEUTA,CEUTA,87,18.9,1.4,16.0,03:00,21.8,14:10,29,3.6,12.5,07:00,4.6,1012.8,24,1007.7,,81.0,99.0,01:40,73.0,07:30
2024-11-20,5000C,CEUTA,CEUTA,87,18.3,0.0,15.8,23:20,20.8,12:20,28,2.2,8.9,12:40,6.4,1014.7,10,1012.0,03,78.0,88.0,06:30,64.0,14:30
2024-11-21,5000C,CEUTA,CEUTA,87,17.3,0.0,15.5,06:40,19.1,10:20,30,2.5,9.7,12:30,7.4,1013.6,00,1009.9,24,73.0,84.0,03:20,62.0,
2024-11-22,5000C,CEUTA,CEUTA,87,18.0,0.0,15.2,23:59,20.8,11:50,30,2.5,11.4,05:20,5.3,1012.0,10,1009.2,03,73.0,86.0,05:10,59.0,15:40
2024-11-23,5000C,CEUTA,CEUTA,87,16.8,0.0,14.2,05:50,19.5,13:10,10,2.8,7.5,23:50,7.1,1013.0,10,1010.7,04,83.0,91.0,22:00,76.0,00:50
2024-11-24,5000C,CEUTA,CEUTA,87,17.1,0.0,16.3,01:30,17.9,11:00,12,2.5,7.2,00:20,0.1,1012.5,11,1009.3,17,91.0,97.0,22:30,84.0,10:30
2024-11-25,5000C,CEUTA,CEUTA,87,17.9,0.2,16.1,06:40,19.7,18:00,30,1.9,6.7,16:30,2.4,1012.1,09,1009.4,04,94.0,100.0,07:50,85.0,23:50
2024-11-26,5000C,CEUTA,CEUTA,87,18.1,0.0,15.6,05:10,20.6,11:40,18,1.4,3.6,11:20,4.4,1012.5,10,1010.2,15,86.0,96.0,21:50,74.0,14:40
2024-11-27,5000C,CEUTA,CEUTA,87,17.4,0.0,15.7,03:10,19.1,14:40,13,1.9,5.3,19:20,4.2,1015.1,23,1011.1,02,93.0,100.0,03:40,80.0,21:10
2024-11-28,5000C,CEUTA,CEUTA,87,18.2,0.0,16.9,23:00,19.5,12:40,14,2.5,5.8,08:50,6.6,1017.2,24,1014.2,,84.0,97.0,22:50,74.0,10:20
2024-11-29,5000C,CEUTA,CEUTA,87,17.2,0.0,16.0,03:50,18.3,11:10,17,2.2,6.4,09:30,1.0,1018.2,10,1016.0,16,90.0,97.0,22:40,84.0,11:10
2024-11-30,5000C,CEUTA,CEUTA,87,19.6,0.0,15.2,02:50,24.1,13:30,20,1.4,5.0,05:00,4.3,1017.0,10,1014.5,15,71.0,98.0,,49.0,12:20
2024-12-01,5000C,CEUTA,CEUTA,87,17.4,0.0,16.4,07:30,18.4,14:20,12,1.9,5.0,22:30,0.0,1015.6,10,1013.4,17,87.0,99.0,,82.0,14:10
2024-12-02,5000C,CEUTA,CEUTA,87,18.0,0.0,15.9,23:30,20.0,12:30,14,2.2,5.0,00:20,4.8,1014.8,10,1012.2,21,79.0,97.0,23:59,71.0,12:10
2024-12-03,5000C,CEUTA,CEUTA,87,18.9,0.0,15.6,05:30,22.2,13:00,24,2.5,11.1,16:20,7.5,1014.7,24,1011.3,05,78.0,97.0,00:00,64.0,15:20
2024-12-04,5000C,CEUTA,CEUTA,87,16.4,0.0,14.3,23:59,18.4,11:30,26,3.3,15.0,10:30,4.6,1018.9,22,1011.9,05,80.0,90.0,22:50,69.0,10:50
2024-12-05,5000C,CEUTA,CEUTA,87,16.4,0.0,13.1,05:40,19.8,13:20,27,1.9,3.9,16:30,7.6,1020.5,11,1017.0,01,76.0,92.0,06:00,66.0,23:59
2024-12-06,5000C,CEUTA,CEUTA,87,17.0,0.0,13.6,05:00,20.5,13:00,17,1.7,3.9,14:10,7.6,1019.1,10,1015.2,24,70.0,85.0,18:10,52.0,13:00
2024-12-07,5000C,CEUTA,CEUTA,87,18.6,0.0,15.6,01:10,21.5,09:10,31,3.6,20.3,19:10,4.3,1015.7,10,1011.9,24,63.0,76.0,00:50,35.0,23:50
2024-12-08,5000C,CEUTA,CEUTA,87,15.8,0.0,12.1,23:40,19.4,00:00,30,2.5,13.1,00:10,6.7,1013.6,10,1009.7,18,55.0,68.0,18:20,33.0,05:50
2024-12-09,5000C,CEUTA,CEUTA,87,13.2,0.0,10.0,23:40,16.5,13:10,30,3.6,10.6,18:30,7.6,1010.7,10,1007.9,15,46.0,71.0,06:10,34.0,12:50
2024-12-10,5000C,CEUTA,CEUTA,87,12.6,0.0,8.5,05:30,16.6,13:40,28,1.9,7.2,09:40,7.7,1009.0,00,1005.9,14,47.0,66.0,08:00,33.0,14:10
2024-12-11,5000C,CEUTA,CEUTA,87,12.2,1.0,9.3,06:30,15.0,11:30,02,1.7,5.0,16:20,2.7,1006.7,23,1004.7,05,76.0,88.0,04:30,58.0,12:10
2024-12-12,5000C,CEUTA,CEUTA,87,13.4,0.4,11.3,03:20,15.5,10:30,19,1.4,6.4,15:40,2.0,1008.7,24,1005.5,14,79.0,95.0,22:50,66.0,15:50
2024-12-13,5000C,CEUTA,CEUTA,87,13.6,1.0,11.0,03:40,16.1,14:20,34,1.4,4.7,,3.3,1016.1,,1008.5,01,93.0,99.0,05:50,80.0,14:10
2024-12-14,5000C,CEUTA,CEUTA,87,15.0,0.0,12.7,01:20,17.4,12:00,99,2.8,6.9,,3.1,1019.9,22,1015.2,01,85.0,98.0,02:00,77.0,13:00
2024-12-15,5000C,CEUTA,CEUTA,87,16.1,0.0,14.8,06:20,17.4,13:30,11,4.7,10.3,23:50,3.1,1023.5,23,1018.6,04,80.0,85.0,,67.0,22:30
2024-12-16,5000C,CEUTA,CEUTA,87,16.0,0.0,14.8,01:20,17.2,12:10,09,6.9,15.3,08:50,5.2,1025.6,10,1023.1,,68.0,78.0,02:10,60.0,13:10
2024-12-17,5000C,CEUTA,CEUTA,87,15.4,0.0,13.4,22:20,17.5,12:30,10,3.6,9.2,01:30,2.6,1023.9,00,1021.6,18,77.0,89.0,22:10,69.0,12:40
2024-12-18,5000C,CEUTA,CEUTA,87,15.4,0.0,13.0,05:50,17.8,14:10,16,2.2,4.4,15:50,7.6,1022.6,10,1018.6,,81.0,90.0,20:10,65.0,13:40
2024-12-19,5000C,CEUTA,CEUTA,87,17.4,2.8,14.6,00:00,20.2,13:50,22,2.8,11.1,13:40,3.4,1018.9,10,1015.5,16,70.0,92.0,17:50,34.0,03:30
2024-12-20,5000C,CEUTA,CEUTA,87,15.0,5.0,12.5,23:20,17.6,11:00,26,2.2,9.4,13:50,7.8,1017.9,10,1014.4,17,74.0,90.0,01:10,66.0,14:20
2024-12-21,5000C,CEUTA,CEUTA,87,14.6,3.6,12.7,00:00,16.6,13:00,08,5.3,11.9,08:10,0.5,1019.1,23,1015.1,01,84.0,98.0,04:20,75.0,23:30
2024-12-22,5000C,CEUTA,CEUTA,87,14.0,0.0,11.8,23:30,16.1,09:50,09,3.1,10.6,01:50,3.1,1020.2,10,1014.5,24,79.0,91.0,21:30,57.0,23:30
2024-12-23,5000C,CEUTA,CEUTA,87,16.2,0.0,11.6,00:10,20.9,12:30,28,3.9,10.0,09:10,7.7,1014.5,00,1011.0,07,65.0,91.0,19:50,29.0,06:10
2024-12-24,5000C,CEUTA,CEUTA,87,15.7,0.0,14.2,,17.2,11:40,08,5.0,12.5,03:10,7.6,1015.9,23,1013.6,01,67.0,88.0,00:10,60.0,08:50
2024-12-25,5000C,CEUTA,CEUTA,87,15.6,0.0,13.9,01:40,17.3,12:10,09,4.2,9.4,23:00,5.2,1016.2,10,1014.2,16,81.0,90.0,23:59,76.0,11:50
2024-12-26,5000C,CEUTA,CEUTA,87,16.4,0.0,14.8,,18.0,12:10,11,5.6,11.4,22:10,2.5,1017.1,10,1015.0,,82.0,90.0,00:00,72.0,10:50
2024-12-27,5000C,CEUTA,CEUTA,87,15.7,0.0,14.4,,17.0,12:40,11,6.4,12.8,12:20,5.8,1018.1,11,1015.7,05,71.0,79.0,02:30,64.0,
